feature,importance
morgan_bit_437,0.00016789568028194714
morgan_bit_367,0.00016777234756548538
morgan_bit_758,0.00016755507955912045
morgan_bit_859,0.0001670597366962356
morgan_bit_1651,0.00016704924999043152
morgan_bit_677,0.00016671576389529398
morgan_bit_1317,0.00016668836103648433
morgan_bit_31,0.00016632498590124153
morgan_bit_343,0.00016615160713410348
morgan_bit_1638,0.00016560902423563031
morgan_bit_94,0.00016552193179392649
morgan_bit_1036,0.0001654708056714263
morgan_bit_1744,0.00016513991723052013
morgan_bit_1391,0.00016479809500930881
morgan_bit_202,0.0001646029347914445
morgan_bit_137,0.00016388314566675386
morgan_bit_14,0.00016375377983000576
morgan_bit_1087,0.0001632590929286776
morgan_bit_1184,0.0001631897673858141
morgan_bit_601,0.00016304560215429266
morgan_bit_1729,0.00016238794082175148
morgan_bit_879,0.0001623300024003971
morgan_bit_1922,0.0001619169470305426
morgan_bit_1986,0.0001604141623557186
morgan_bit_62,0.0001603247415690026
morgan_bit_1876,0.00016017836161170436
morgan_bit_1844,0.00016007749980958896
morgan_bit_1192,0.00016002576728363062
morgan_bit_441,0.00015989386901362181
morgan_bit_1860,0.00015974149921302723
morgan_bit_362,0.00015960724105174714
morgan_bit_624,0.0001578620852929072
fr_dihydropyridine,0.00015723145948979176
morgan_bit_1660,0.00015694621485897573
morgan_bit_1109,0.00015689921168542565
morgan_bit_1700,0.00015638933437591327
morgan_bit_547,0.00015634081884056245
morgan_bit_1020,0.00015598114002697588
morgan_bit_1389,0.00015551536660189552
morgan_bit_1230,0.00015529743321759037
morgan_bit_305,0.0001548610262099115
morgan_bit_1265,0.0001547352735935652
morgan_bit_1992,0.0001544286748636167
morgan_bit_1302,0.00015441316187890422
morgan_bit_1696,0.00015414077700867126
morgan_bit_933,0.0001535420378708246
morgan_bit_1432,0.0001533842595087021
morgan_bit_1086,0.00015325258425002771
morgan_bit_1701,0.00015312382848745276
morgan_bit_638,0.0001527813987727299
morgan_bit_66,0.00015275415654562402
morgan_bit_633,0.00015270143128741435
morgan_bit_1831,0.00015256677469963252
morgan_bit_1912,0.0001525484919759601
morgan_bit_540,0.00015235709894150664
morgan_bit_1927,0.00015231913290220453
morgan_bit_1155,0.00015226159138781147
morgan_bit_1924,0.0001520729976973525
morgan_bit_1972,0.00015199101263211088
morgan_bit_684,0.00015196160787817894
