feature,importance
morgan_bit_1265,0.00042582317093671956
morgan_bit_917,0.0004250577852183395
morgan_bit_1580,0.0004242959695794101
morgan_bit_1473,0.0004241870233773613
morgan_bit_1184,0.00042379191918564564
morgan_bit_2015,0.00042364664449465216
morgan_bit_1511,0.0004234231119071418
morgan_bit_898,0.0004225156029648158
morgan_bit_144,0.00042087253644271043
morgan_bit_706,0.0004206835236198865
morgan_bit_57,0.0004204164330085884
morgan_bit_1974,0.0004198217805726974
morgan_bit_307,0.00041921925207450843
morgan_bit_624,0.00041894549235232546
morgan_bit_1484,0.0004177184748649347
morgan_bit_1810,0.00041740256407421094
morgan_bit_2044,0.00041716948343583634
morgan_bit_733,0.0004167737881190287
morgan_bit_184,0.00041668926552432603
morgan_bit_437,0.0004151302518516799
morgan_bit_1371,0.0004150882085579004
morgan_bit_1033,0.0004150570566572759
morgan_bit_800,0.00041434110058155435
morgan_bit_1708,0.00041414054001203386
morgan_bit_1586,0.0004139162980639079
morgan_bit_2045,0.00041295678413905525
morgan_bit_1932,0.0004115274209613708
morgan_bit_1923,0.0004094103789018209
morgan_bit_1153,0.00040838954904054767
morgan_bit_16,0.0004080568757422775
morgan_bit_680,0.00040323284529561405
morgan_bit_1809,0.00040285052640523544
morgan_bit_1024,0.00040280877219859873
morgan_bit_1087,0.0004027898431543116
morgan_bit_2029,0.00040203954420202413
morgan_bit_1512,0.0004017560775786416
morgan_bit_1155,0.00040160470134005137
morgan_bit_500,0.0004011089210483505
morgan_bit_361,0.0004004802425622648
morgan_bit_738,0.0004003601084696942
morgan_bit_1049,0.0003998193696085603
morgan_bit_426,0.00039937482621821236
morgan_bit_1440,0.00039913483018682905
morgan_bit_1020,0.0003982000520342122
morgan_bit_1963,0.00039807258299162743
morgan_bit_245,0.000397555386852331
morgan_bit_1815,0.0003965055011611699
morgan_bit_1416,0.00039627170993785
morgan_bit_821,0.00039613894161700543
morgan_bit_125,0.00039542669839028835
morgan_bit_792,0.000395351117984192
morgan_bit_343,0.0003948066461648157
morgan_bit_1481,0.0003936982726808925
morgan_bit_371,0.00039364396565855415
morgan_bit_893,0.0003929501278996181
morgan_bit_333,0.00039251831192510316
morgan_bit_1552,0.0003915384220524942
morgan_bit_1165,0.0003909877002647935
morgan_bit_33,0.00038880720357181486
morgan_bit_1936,0.0003887285160483518
morgan_bit_1034,0.00038860942638760615
morgan_bit_1746,0.0003873153159993475
morgan_bit_59,0.00038730944601714185
morgan_bit_1109,0.00038684655964025725
morgan_bit_2034,0.00038683004057101097
morgan_bit_58,0.0003859239711633578
morgan_bit_97,0.00038555310918876183
morgan_bit_580,0.00038535601921253044
morgan_bit_1143,0.00038494808153832414
morgan_bit_911,0.00038475419491083217
morgan_bit_1857,0.00038463784736669944
morgan_bit_1984,0.0003845487546934823
morgan_bit_1831,0.00038127592724925615
morgan_bit_488,0.0003799484201247319
morgan_bit_649,0.0003791366669933001
morgan_bit_747,0.00037795761302459913
morgan_bit_1620,0.00037755047446467094
morgan_bit_441,0.00037724145625965473
morgan_bit_1822,0.0003765134077480916
morgan_bit_166,0.0003756672530011017
morgan_bit_1668,0.00037520962624274374
morgan_bit_1617,0.000369906366337822
morgan_bit_758,0.00036981694208796344
morgan_bit_493,0.0003695996907661697
morgan_bit_446,0.00036934526582245225
morgan_bit_2019,0.00036877890743590116
morgan_bit_1910,0.00036758340632408554
morgan_bit_226,0.0003663247083934083
morgan_bit_248,0.00036586062443316134
morgan_bit_1219,0.0003657364284759869
morgan_bit_883,0.0003641182887603646
morgan_bit_567,0.0003638938711185653
morgan_bit_1803,0.0003618516589222706
morgan_bit_1321,0.0003616835439190542
morgan_bit_729,0.000361457586575872
morgan_bit_1252,0.00036145678982985654
morgan_bit_918,0.000361432551809998
morgan_bit_1223,0.00036140454088230304
morgan_bit_586,0.0003603187492617529
morgan_bit_858,0.000360106057320066
morgan_bit_959,0.0003592315270433285
morgan_bit_815,0.0003589307052543846
morgan_bit_1005,0.0003545384815740953
morgan_bit_854,0.0003540553844441553
morgan_bit_1519,0.00035297287429709176
morgan_bit_1240,0.00035248189139667493
morgan_bit_2012,0.00035238332845496527
morgan_bit_1899,0.00035139138970594595
morgan_bit_419,0.000351251605075273
morgan_bit_1823,0.00035105872989647064
morgan_bit_657,0.00035101809344453876
morgan_bit_1825,0.00035029021113823586
morgan_bit_1995,0.0003494762502847047
morgan_bit_106,0.0003493678645542846
